,Unnamed: 0,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
1717,243,Wilbarger County,Fourth Quarter,31.0,316.0,17.0,752.0,26.2,Natural Resources and Mining,48487.0
1718,244,Willacy County,Fourth Quarter,64.0,304.0,0.7,775.0,11.8,Natural Resources and Mining,48489.0
1719,245,Williamson County,Fourth Quarter,71.0,1166.0,4.5,893.0,-0.4,Natural Resources and Mining,48491.0
1720,246,Wilson County,Fourth Quarter,46.0,363.0,4.9,1002.0,-1.2,Natural Resources and Mining,48493.0
1721,247,Winkler County,Fourth Quarter,51.0,696.0,7.2,1691.0,7.1,Natural Resources and Mining,48495.0
1722,248,Wise County,Fourth Quarter,121.0,1882.0,8.7,1399.0,6.4,Natural Resources and Mining,48497.0
1723,249,Wood County,Fourth Quarter,39.0,352.0,-2.2,1019.0,0.6,Natural Resources and Mining,48499.0
1724,250,Yoakum County,Fourth Quarter,89.0,1277.0,-2.2,1458.0,-0.2,Natural Resources and Mining,48501.0
1725,251,Young County,Fourth Quarter,116.0,704.0,-3.8,1339.0,8.3,Natural Resources and Mining,48503.0
1726,252,Zapata County,Fourth Quarter,21.0,1098.0,31.5,1568.0,26.5,Natural Resources and Mining,48505.0
1727,253,Zavala County,Fourth Quarter,35.0,244.0,16.2,846.0,20.0,Natural Resources and Mining,48507.0
1728,254, ,,,,,,,,
1729,0,Anderson County,Fourth Quarter,98.0,522.0,7.0,760.0,-10.4,Other Services,48001.0
1730,1,Andrews County,Fourth Quarter,36.0,188.0,-4.1,994.0,6.2,Other Services,48003.0
1731,2,Angelina County,Fourth Quarter,143.0,685.0,-6.0,683.0,25.3,Other Services,48005.0
1732,3,Aransas County,Fourth Quarter,47.0,156.0,-17.0,807.0,16.5,Other Services,48007.0
1733,4,Archer County,Fourth Quarter,12.0,65.0,20.4,618.0,-7.8,Other Services,48009.0
1734,5,Armstrong County,Fourth Quarter,2.0,,,,,Other Services,48011.0
1735,6,Atascosa County,Fourth Quarter,60.0,266.0,12.7,597.0,11.0,Other Services,48013.0
1736,7,Austin County,Fourth Quarter,63.0,226.0,16.5,749.0,6.8,Other Services,48015.0
1737,8,Bailey County,Fourth Quarter,17.0,49.0,8.9,483.0,4.3,Other Services,48017.0
1738,9,Bandera County,Fourth Quarter,40.0,180.0,4.0,599.0,3.3,Other Services,48019.0
1739,10,Bastrop County,Fourth Quarter,130.0,513.0,3.4,652.0,2.7,Other Services,48021.0
1740,11,Baylor County,Fourth Quarter,14.0,45.0,9.8,555.0,12.1,Other Services,48023.0
1741,12,Bee County,Fourth Quarter,61.0,263.0,0.0,720.0,14.8,Other Services,48025.0
1742,13,Bell County,Fourth Quarter,555.0,3142.0,0.1,561.0,2.0,Other Services,48027.0
1743,14,Bexar County,Fourth Quarter,3694.0,24474.0,1.7,644.0,1.3,Other Services,48029.0
1744,15,Blanco County,Fourth Quarter,19.0,58.0,-6.5,643.0,-1.1,Other Services,48031.0
1745,16,Borden County,Fourth Quarter,4.0,7.0,-36.4,717.0,48.8,Other Services,48033.0
1746,17,Bosque County,Fourth Quarter,22.0,58.0,3.6,556.0,16.1,Other Services,48035.0
1747,18,Bowie County,Fourth Quarter,196.0,1118.0,-2.6,691.0,1.2,Other Services,48037.0
1748,19,Brazoria County,Fourth Quarter,538.0,3478.0,2.2,746.0,8.9,Other Services,48039.0
1749,20,Brazos County,Fourth Quarter,368.0,2250.0,-9.0,642.0,9.6,Other Services,48041.0
1750,21,Brewster County,Fourth Quarter,22.0,82.0,-14.6,548.0,18.4,Other Services,48043.0
1751,22,Briscoe County,Fourth Quarter,3.0,,,,,Other Services,48045.0
1752,23,Brooks County,Fourth Quarter,10.0,54.0,-12.9,897.0,15.3,Other Services,48047.0
1753,24,Brown County,Fourth Quarter,72.0,309.0,-7.2,451.0,8.9,Other Services,48049.0
1754,25,Burleson County,Fourth Quarter,27.0,101.0,-3.8,726.0,15.2,Other Services,48051.0
1755,26,Burnet County,Fourth Quarter,97.0,388.0,1.3,546.0,5.8,Other Services,48053.0
1756,27,Caldwell County,Fourth Quarter,58.0,181.0,5.8,650.0,6.2,Other Services,48055.0
1757,28,Calhoun County,Fourth Quarter,38.0,99.0,-10.0,507.0,-3.8,Other Services,48057.0
1758,29,Callahan County,Fourth Quarter,21.0,52.0,8.3,622.0,37.9,Other Services,48059.0
1759,30,Cameron County,Fourth Quarter,500.0,2151.0,-8.3,533.0,9.9,Other Services,48061.0
1760,31,Camp County,Fourth Quarter,18.0,79.0,36.2,596.0,2.9,Other Services,48063.0
1761,32,Carson County,Fourth Quarter,9.0,15.0,-6.3,498.0,81.1,Other Services,48065.0
1762,33,Cass County,Fourth Quarter,40.0,165.0,9.3,495.0,17.3,Other Services,48067.0
1763,34,Castro County,Fourth Quarter,26.0,68.0,-20.0,636.0,7.4,Other Services,48069.0
1764,35,Chambers County,Fourth Quarter,44.0,470.0,32.4,1551.0,16.4,Other Services,48071.0
1765,36,Cherokee County,Fourth Quarter,46.0,173.0,-4.4,586.0,8.7,Other Services,48073.0
1766,37,Childress County,Fourth Quarter,13.0,60.0,-4.8,854.0,16.7,Other Services,48075.0
1767,38,Clay County,Fourth Quarter,10.0,33.0,-35.3,480.0,8.6,Other Services,48077.0
1768,39,Cochran County,Fourth Quarter,5.0,12.0,50.0,503.0,-11.6,Other Services,48079.0
1769,40,Coke County,Fourth Quarter,7.0,,,,,Other Services,48081.0
1770,41,Coleman County,Fourth Quarter,16.0,34.0,-17.1,607.0,27.0,Other Services,48083.0
1771,42,Collin County,Fourth Quarter,1665.0,11008.0,5.1,756.0,6.3,Other Services,48085.0
1772,43,Collingsworth County,Fourth Quarter,9.0,31.0,10.7,443.0,-12.5,Other Services,48087.0
1773,44,Colorado County,Fourth Quarter,50.0,119.0,-54.1,490.0,18.1,Other Services,48089.0
1774,45,Comal County,Fourth Quarter,286.0,1527.0,-20.8,588.0,11.4,Other Services,48091.0
1775,46,Comanche County,Fourth Quarter,22.0,69.0,-6.8,439.0,1.9,Other Services,48093.0
1776,47,Concho County,Fourth Quarter,7.0,,,,,Other Services,48095.0
1777,48,Cooke County,Fourth Quarter,55.0,346.0,-11.5,711.0,2.6,Other Services,48097.0
1778,49,Coryell County,Fourth Quarter,101.0,567.0,-18.4,573.0,-0.5,Other Services,48099.0
1779,50,Cottle County,Fourth Quarter,6.0,20.0,25.0,812.0,100.0,Other Services,48101.0
1780,51,Crane County,Fourth Quarter,3.0,11.0,,1279.0,,Other Services,48103.0
1781,52,Crockett County,Fourth Quarter,17.0,62.0,6.9,695.0,28.5,Other Services,48105.0
1782,53,Crosby County,Fourth Quarter,9.0,16.0,23.1,481.0,39.0,Other Services,48107.0
1783,54,Culberson County,Fourth Quarter,9.0,36.0,16.1,752.0,-6.5,Other Services,48109.0
1784,55,Dallam County,Fourth Quarter,33.0,243.0,-3.6,775.0,5.2,Other Services,48111.0
1785,56,Dallas County,Fourth Quarter,7050.0,43215.0,1.5,875.0,8.2,Other Services,48113.0
1786,57,Dawson County,Fourth Quarter,32.0,111.0,2.8,591.0,-1.3,Other Services,48115.0
1787,58,Deaf Smith County,Fourth Quarter,41.0,212.0,2.4,880.0,17.0,Other Services,48117.0
1788,59,Delta County,Fourth Quarter,7.0,,,,,Other Services,48119.0
1789,60,Denton County,Fourth Quarter,1075.0,6022.0,-1.4,713.0,1.1,Other Services,48121.0
1790,61,DeWitt County,Fourth Quarter,56.0,166.0,2.5,434.0,9.0,Other Services,48123.0
1791,62,Dickens County,Fourth Quarter,4.0,,,,,Other Services,48125.0
1792,63,Dimmit County,Fourth Quarter,19.0,50.0,,524.0,,Other Services,48127.0
1793,64,Donley County,Fourth Quarter,7.0,40.0,17.6,562.0,-5.4,Other Services,48129.0
1794,65,Duval County,Fourth Quarter,6.0,25.0,-88.3,599.0,-20.9,Other Services,48131.0
1795,66,Eastland County,Fourth Quarter,37.0,361.0,57.0,646.0,11.8,Other Services,48133.0
1796,67,Ector County,Fourth Quarter,321.0,2707.0,12.5,1014.0,14.6,Other Services,48135.0
1797,68,Edwards County,Fourth Quarter,3.0,,,,,Other Services,48137.0
1798,69,Ellis County,Fourth Quarter,211.0,1207.0,-1.5,634.0,6.6,Other Services,48139.0
1799,70,El Paso County,Fourth Quarter,1230.0,6661.0,-1.0,501.0,1.2,Other Services,48141.0
1800,71,Erath County,Fourth Quarter,78.0,409.0,-10.7,611.0,10.7,Other Services,48143.0
1801,72,Falls County,Fourth Quarter,14.0,53.0,-38.4,393.0,-31.8,Other Services,48145.0
1802,73,Fannin County,Fourth Quarter,34.0,140.0,-2.8,587.0,15.3,Other Services,48147.0
1803,74,Fayette County,Fourth Quarter,61.0,182.0,7.7,637.0,0.8,Other Services,48149.0
1804,75,Fisher County,Fourth Quarter,7.0,12.0,,323.0,,Other Services,48151.0
1805,76,Floyd County,Fourth Quarter,16.0,50.0,13.6,662.0,18.2,Other Services,48153.0
1806,77,Foard County,Fourth Quarter,5.0,11.0,37.5,798.0,20.5,Other Services,48155.0
1807,78,Fort Bend County,Fourth Quarter,1014.0,5756.0,8.6,610.0,0.0,Other Services,48157.0
1808,79,Franklin County,Fourth Quarter,24.0,96.0,,388.0,,Other Services,48159.0
1809,80,Freestone County,Fourth Quarter,35.0,127.0,15.5,542.0,10.6,Other Services,48161.0
1810,81,Frio County,Fourth Quarter,26.0,61.0,-15.3,468.0,-2.7,Other Services,48163.0
1811,82,Gaines County,Fourth Quarter,37.0,96.0,-5.0,713.0,10.5,Other Services,48165.0
1812,83,Galveston County,Fourth Quarter,549.0,2941.0,1.8,691.0,9.9,Other Services,48167.0
1813,84,Garza County,Fourth Quarter,10.0,42.0,44.8,341.0,-10.5,Other Services,48169.0
1814,85,Gillespie County,Fourth Quarter,75.0,217.0,1.9,677.0,3.5,Other Services,48171.0
1815,86,Glasscock County,Fourth Quarter,2.0,,,,,Other Services,48173.0
1816,87,Goliad County,Fourth Quarter,7.0,,,,,Other Services,48175.0
1817,88,Gonzales County,Fourth Quarter,39.0,141.0,2.2,453.0,-2.2,Other Services,48177.0
1818,89,Gray County,Fourth Quarter,48.0,184.0,-7.5,786.0,7.4,Other Services,48179.0
1819,90,Grayson County,Fourth Quarter,256.0,807.0,-17.1,713.0,8.9,Other Services,48181.0
1820,91,Gregg County,Fourth Quarter,311.0,1769.0,4.1,774.0,8.9,Other Services,48183.0
1821,92,Grimes County,Fourth Quarter,29.0,89.0,-15.2,742.0,24.5,Other Services,48185.0
1822,93,Guadalupe County,Fourth Quarter,188.0,1145.0,9.3,636.0,8.7,Other Services,48187.0
1823,94,Hale County,Fourth Quarter,62.0,377.0,2.4,501.0,-1.0,Other Services,48189.0
1824,95,Hall County,Fourth Quarter,6.0,19.0,72.7,585.0,-2.7,Other Services,48191.0
1825,96,Hamilton County,Fourth Quarter,20.0,50.0,-2.0,502.0,13.8,Other Services,48193.0
1826,97,Hansford County,Fourth Quarter,14.0,42.0,-14.3,724.0,10.0,Other Services,48195.0
1827,98,Hardeman County,Fourth Quarter,12.0,49.0,2.1,384.0,4.1,Other Services,48197.0
1828,99,Hardin County,Fourth Quarter,59.0,351.0,-6.9,1335.0,17.0,Other Services,48199.0
1829,100,Harris County,Fourth Quarter,11784.0,66163.0,2.1,838.0,1.9,Other Services,48201.0
1830,101,Harrison County,Fourth Quarter,110.0,803.0,7.1,873.0,10.6,Other Services,48203.0
1831,102,Hartley County,Fourth Quarter,12.0,71.0,14.5,802.0,15.4,Other Services,48205.0
1832,103,Haskell County,Fourth Quarter,23.0,68.0,15.3,375.0,1.9,Other Services,48207.0
1833,104,Hays County,Fourth Quarter,316.0,1979.0,0.3,725.0,7.6,Other Services,48209.0
1834,105,Hemphill County,Fourth Quarter,14.0,34.0,-8.1,570.0,6.3,Other Services,48211.0
1835,106,Henderson County,Fourth Quarter,93.0,413.0,4.8,580.0,-6.1,Other Services,48213.0
1836,107,Hidalgo County,Fourth Quarter,671.0,4091.0,5.3,541.0,2.9,Other Services,48215.0
1837,108,Hill County,Fourth Quarter,52.0,199.0,19.9,573.0,14.4,Other Services,48217.0
1838,109,Hockley County,Fourth Quarter,39.0,841.0,-0.6,565.0,0.9,Other Services,48219.0
1839,110,Hood County,Fourth Quarter,103.0,600.0,13.6,503.0,6.3,Other Services,48221.0
1840,111,Hopkins County,Fourth Quarter,52.0,233.0,-6.8,557.0,3.0,Other Services,48223.0
1841,112,Houston County,Fourth Quarter,66.0,251.0,17.8,737.0,-7.6,Other Services,48225.0
1842,113,Howard County,Fourth Quarter,59.0,383.0,5.5,689.0,-1.4,Other Services,48227.0
1843,114,Hudspeth County,Fourth Quarter,3.0,,,,,Other Services,48229.0
1844,115,Hunt County,Fourth Quarter,100.0,416.0,-4.4,596.0,14.0,Other Services,48231.0
1845,116,Hutchinson County,Fourth Quarter,36.0,312.0,0.6,937.0,-1.5,Other Services,48233.0
1846,117,Irion County,Fourth Quarter,6.0,8.0,0.0,354.0,-5.9,Other Services,48235.0
1847,118,Jack County,Fourth Quarter,15.0,,,,,Other Services,48237.0
1848,119,Jackson County,Fourth Quarter,29.0,90.0,-11.8,626.0,7.9,Other Services,48239.0
1849,120,Jasper County,Fourth Quarter,44.0,202.0,0.5,497.0,13.0,Other Services,48241.0
1850,121,Jeff Davis County,Fourth Quarter,6.0,36.0,38.5,345.0,-18.4,Other Services,48243.0
1851,122,Jefferson County,Fourth Quarter,459.0,3899.0,-0.7,1042.0,-2.6,Other Services,48245.0
1852,123,Jim Hogg County,Fourth Quarter,5.0,,,,,Other Services,48247.0
1853,124,Jim Wells County,Fourth Quarter,58.0,239.0,9.1,557.0,-0.2,Other Services,48249.0
1854,125,Johnson County,Fourth Quarter,254.0,1447.0,4.6,836.0,13.3,Other Services,48251.0
1855,126,Jones County,Fourth Quarter,21.0,84.0,33.3,523.0,11.0,Other Services,48253.0
1856,127,Karnes County,Fourth Quarter,22.0,56.0,1.8,580.0,4.5,Other Services,48255.0
1857,128,Kaufman County,Fourth Quarter,148.0,894.0,14.0,883.0,-0.1,Other Services,48257.0
1858,129,Kendall County,Fourth Quarter,109.0,647.0,26.6,628.0,-2.9,Other Services,48259.0
1859,130,Kenedy County,Fourth Quarter,5.0,8.0,-27.3,462.0,1.1,Other Services,48261.0
1860,131,Kent County,Fourth Quarter,1.0,,,,,Other Services,48263.0
1861,132,Kerr County,Fourth Quarter,137.0,638.0,-10.8,643.0,10.9,Other Services,48265.0
1862,133,Kimble County,Fourth Quarter,12.0,44.0,7.3,455.0,-3.2,Other Services,48267.0
1863,134,King County,Fourth Quarter,3.0,,,,,Other Services,48269.0
1864,135,Kinney County,Fourth Quarter,7.0,65.0,-3.0,433.0,1.6,Other Services,48271.0
1865,136,Kleberg County,Fourth Quarter,48.0,270.0,7.1,653.0,-1.1,Other Services,48273.0
1866,137,Knox County,Fourth Quarter,10.0,12.0,-53.8,506.0,53.8,Other Services,48275.0
1867,138,Lamar County,Fourth Quarter,85.0,443.0,-0.7,614.0,-1.9,Other Services,48277.0
1868,139,Lamb County,Fourth Quarter,25.0,74.0,15.6,470.0,16.3,Other Services,48279.0
1869,140,Lampasas County,Fourth Quarter,35.0,143.0,-21.4,515.0,8.6,Other Services,48281.0
1870,141,La Salle County,Fourth Quarter,8.0,26.0,13.0,430.0,-22.8,Other Services,48283.0
1871,142,Lavaca County,Fourth Quarter,39.0,127.0,-0.8,507.0,-7.0,Other Services,48285.0
1872,143,Lee County,Fourth Quarter,37.0,134.0,1.5,505.0,2.6,Other Services,48287.0
1873,144,Leon County,Fourth Quarter,24.0,143.0,7.5,515.0,8.4,Other Services,48289.0
1874,145,Liberty County,Fourth Quarter,82.0,439.0,16.8,1117.0,24.9,Other Services,48291.0
1875,146,Limestone County,Fourth Quarter,26.0,136.0,5.4,507.0,-7.0,Other Services,48293.0
1876,147,Lipscomb County,Fourth Quarter,7.0,8.0,-33.3,623.0,39.1,Other Services,48295.0
1877,148,Live Oak County,Fourth Quarter,15.0,81.0,9.5,768.0,13.9,Other Services,48297.0
1878,149,Llano County,Fourth Quarter,48.0,143.0,3.6,591.0,8.6,Other Services,48299.0
1879,150,Lubbock County,Fourth Quarter,656.0,4391.0,2.3,655.0,5.5,Other Services,48303.0
1880,151,Lynn County,Fourth Quarter,8.0,19.0,-32.1,431.0,-40.6,Other Services,48305.0
1881,152,McCulloch County,Fourth Quarter,23.0,77.0,5.5,394.0,2.9,Other Services,48307.0
1882,153,McLennan County,Fourth Quarter,474.0,2748.0,0.3,695.0,2.8,Other Services,48309.0
1883,154,McMullen County,Fourth Quarter,7.0,11.0,37.5,284.0,-44.2,Other Services,48311.0
1884,155,Madison County,Fourth Quarter,19.0,100.0,-8.3,666.0,-1.9,Other Services,48313.0
1885,156,Marion County,Fourth Quarter,15.0,146.0,356.3,1193.0,297.7,Other Services,48315.0
1886,157,Martin County,Fourth Quarter,14.0,39.0,,968.0,,Other Services,48317.0
1887,158,Mason County,Fourth Quarter,13.0,29.0,,474.0,,Other Services,48319.0
1888,159,Matagorda County,Fourth Quarter,70.0,373.0,-6.3,867.0,8.0,Other Services,48321.0
1889,160,Maverick County,Fourth Quarter,32.0,122.0,-9.6,417.0,0.5,Other Services,48323.0
1890,161,Medina County,Fourth Quarter,54.0,219.0,15.9,624.0,-6.3,Other Services,48325.0
1891,162,Menard County,Fourth Quarter,5.0,14.0,16.7,221.0,-22.7,Other Services,48327.0
1892,163,Midland County,Fourth Quarter,487.0,2980.0,23.8,920.0,16.6,Other Services,48329.0
1893,164,Milam County,Fourth Quarter,38.0,101.0,-8.2,583.0,2.6,Other Services,48331.0
1894,165,Mills County,Fourth Quarter,8.0,,,,,Other Services,48333.0
1895,166,Mitchell County,Fourth Quarter,7.0,20.0,-31.0,446.0,12.3,Other Services,48335.0
1896,167,Montague County,Fourth Quarter,41.0,148.0,2.8,561.0,-8.2,Other Services,48337.0
1897,168,Montgomery County,Fourth Quarter,898.0,5641.0,1.5,651.0,2.2,Other Services,48339.0
1898,169,Moore County,Fourth Quarter,34.0,179.0,-10.9,481.0,4.8,Other Services,48341.0
1899,170,Morris County,Fourth Quarter,17.0,67.0,-4.3,609.0,14.5,Other Services,48343.0
1900,171,Motley County,Fourth Quarter,6.0,,,,,Other Services,48345.0
1901,172,Nacogdoches County,Fourth Quarter,113.0,501.0,1.4,697.0,22.7,Other Services,48347.0
1902,173,Navarro County,Fourth Quarter,67.0,287.0,-12.0,530.0,11.8,Other Services,48349.0
1903,174,Newton County,Fourth Quarter,4.0,,,,,Other Services,48351.0
1904,175,Nolan County,Fourth Quarter,24.0,230.0,-6.1,1194.0,18.8,Other Services,48353.0
1905,176,Nueces County,Fourth Quarter,674.0,4124.0,-7.1,693.0,6.8,Other Services,48355.0
1906,177,Ochiltree County,Fourth Quarter,34.0,117.0,15.8,598.0,3.3,Other Services,48357.0
1907,178,Oldham County,Fourth Quarter,4.0,3.0,-40.0,709.0,38.7,Other Services,48359.0
1908,179,Orange County,Fourth Quarter,100.0,459.0,-16.2,663.0,-23.9,Other Services,48361.0
1909,180,Palo Pinto County,Fourth Quarter,44.0,196.0,3.2,592.0,22.3,Other Services,48363.0
1910,181,Panola County,Fourth Quarter,31.0,122.0,-6.9,596.0,8.2,Other Services,48365.0
1911,182,Parker County,Fourth Quarter,180.0,1125.0,1.0,552.0,2.0,Other Services,48367.0
1912,183,Parmer County,Fourth Quarter,24.0,89.0,6.0,674.0,8.4,Other Services,48369.0
1913,184,Pecos County,Fourth Quarter,30.0,78.0,-18.8,655.0,25.7,Other Services,48371.0
1914,185,Polk County,Fourth Quarter,58.0,264.0,-1.5,613.0,1.7,Other Services,48373.0
1915,186,Potter County,Fourth Quarter,322.0,2397.0,-1.2,729.0,9.3,Other Services,48375.0
1916,187,Presidio County,Fourth Quarter,6.0,,,,,Other Services,48377.0
1917,188,Rains County,Fourth Quarter,14.0,,,,,Other Services,48379.0
1918,189,Randall County,Fourth Quarter,237.0,1213.0,5.3,871.0,23.4,Other Services,48381.0
1919,190,Reagan County,Fourth Quarter,12.0,26.0,0.0,773.0,5.9,Other Services,48383.0
1920,191,Real County,Fourth Quarter,4.0,,,,,Other Services,48385.0
1921,192,Red River County,Fourth Quarter,7.0,16.0,23.1,674.0,100.6,Other Services,48387.0
1922,193,Reeves County,Fourth Quarter,18.0,61.0,41.9,629.0,4.7,Other Services,48389.0
1923,194,Refugio County,Fourth Quarter,18.0,105.0,5.0,650.0,2.5,Other Services,48391.0
1924,195,Roberts County,Fourth Quarter,1.0,,,,,Other Services,48393.0
1925,196,Robertson County,Fourth Quarter,17.0,47.0,-11.3,698.0,33.2,Other Services,48395.0
1926,197,Rockwall County,Fourth Quarter,207.0,1218.0,8.7,631.0,1.0,Other Services,48397.0
1927,198,Runnels County,Fourth Quarter,16.0,48.0,4.3,405.0,4.4,Other Services,48399.0
1928,199,Rusk County,Fourth Quarter,63.0,312.0,3.3,838.0,54.3,Other Services,48401.0
1929,200,Sabine County,Fourth Quarter,11.0,,,,,Other Services,48403.0
1930,201,San Augustine County,Fourth Quarter,8.0,,,,,Other Services,48405.0
1931,202,San Jacinto County,Fourth Quarter,15.0,47.0,4.4,468.0,7.6,Other Services,48407.0
1932,203,San Patricio County,Fourth Quarter,74.0,317.0,-4.8,838.0,20.2,Other Services,48409.0
1933,204,San Saba County,Fourth Quarter,17.0,75.0,-5.1,662.0,1.1,Other Services,48411.0
1934,205,Schleicher County,Fourth Quarter,4.0,7.0,-41.7,475.0,36.9,Other Services,48413.0
1935,206,Scurry County,Fourth Quarter,45.0,225.0,7.7,792.0,-0.8,Other Services,48415.0
1936,207,Shackelford County,Fourth Quarter,11.0,27.0,0.0,518.0,-20.4,Other Services,48417.0
1937,208,Shelby County,Fourth Quarter,30.0,174.0,17.6,700.0,24.8,Other Services,48419.0
1938,209,Sherman County,Fourth Quarter,8.0,18.0,20.0,648.0,24.4,Other Services,48421.0
1939,210,Smith County,Fourth Quarter,580.0,2902.0,-17.5,606.0,6.3,Other Services,48423.0
1940,211,Somervell County,Fourth Quarter,14.0,135.0,25.0,676.0,-2.2,Other Services,48425.0
1941,212,Starr County,Fourth Quarter,24.0,92.0,17.9,466.0,-0.9,Other Services,48427.0
1942,213,Stephens County,Fourth Quarter,26.0,,,,,Other Services,48429.0
1943,214,Sterling County,Fourth Quarter,12.0,,,,,Other Services,48431.0
1944,215,Stonewall County,Fourth Quarter,7.0,31.0,-16.2,543.0,-14.6,Other Services,48433.0
1945,216,Sutton County,Fourth Quarter,15.0,30.0,,426.0,,Other Services,48435.0
1946,217,Swisher County,Fourth Quarter,20.0,41.0,-18.0,350.0,6.4,Other Services,48437.0
1947,218,Tarrant County,Fourth Quarter,3657.0,24472.0,-1.3,711.0,6.1,Other Services,48439.0
1948,219,Taylor County,Fourth Quarter,341.0,1875.0,0.0,578.0,5.7,Other Services,48441.0
1949,220,Terrell County,Fourth Quarter,3.0,8.0,,881.0,,Other Services,48443.0
1950,221,Terry County,Fourth Quarter,20.0,71.0,-7.8,515.0,-0.4,Other Services,48445.0
1951,222,Throckmorton County,Fourth Quarter,2.0,,,,,Other Services,48447.0
