,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
46,Cooke County,Second Quarter,76.0,3087.0,-6.7,1022.0,-2.3,Manufacturing,48097.0
47,Coryell County,Second Quarter,35.0,472.0,43.5,1513.0,72.3,Manufacturing,48099.0
48,Crane County,Second Quarter,2.0,,,,,Manufacturing,48103.0
49,Crockett County,Second Quarter,2.0,,,,,Manufacturing,48105.0
50,Crosby County,Second Quarter,2.0,,,,,Manufacturing,48107.0
51,Culberson County,Second Quarter,2.0,,,,,Manufacturing,48109.0
52,Dallam County,Second Quarter,11.0,660.0,11.5,975.0,-1.0,Manufacturing,48111.0
53,Dallas County,Second Quarter,2758.0,112744.0,3.3,1441.0,0.5,Manufacturing,48113.0
54,Dawson County,Second Quarter,10.0,81.0,12.5,1093.0,-10.0,Manufacturing,48115.0
55,Deaf Smith County,Second Quarter,30.0,1437.0,0.1,908.0,4.4,Manufacturing,48117.0
56,Delta County,Second Quarter,1.0,,,,,Manufacturing,48119.0
57,Denton County,Second Quarter,481.0,15533.0,1.0,1251.0,1.8,Manufacturing,48121.0
58,DeWitt County,Second Quarter,27.0,758.0,-29.0,953.0,14.7,Manufacturing,48123.0
59,Dickens County,Second Quarter,1.0,,,,,Manufacturing,48125.0
60,Dimmit County,Second Quarter,3.0,64.0,30.6,477.0,26.9,Manufacturing,48127.0
61,Donley County,Second Quarter,2.0,,,,,Manufacturing,48129.0
62,Duval County,Second Quarter,2.0,,,,,Manufacturing,48131.0
63,Eastland County,Second Quarter,20.0,577.0,1.4,757.0,-2.3,Manufacturing,48133.0
64,Ector County,Second Quarter,266.0,4295.0,7.0,1320.0,5.9,Manufacturing,48135.0
65,Edwards County,Second Quarter,1.0,,,,,Manufacturing,48137.0
66,Ellis County,Second Quarter,185.0,10064.0,-4.0,1093.0,2.8,Manufacturing,48139.0
67,El Paso County,Second Quarter,603.0,16947.0,-1.1,952.0,8.3,Manufacturing,48141.0
68,Erath County,Second Quarter,46.0,1751.0,-1.0,843.0,3.1,Manufacturing,48143.0
69,Falls County,Second Quarter,11.0,171.0,20.4,840.0,-5.3,Manufacturing,48145.0
70,Fannin County,Second Quarter,27.0,726.0,10.3,926.0,11.0,Manufacturing,48147.0
71,Fayette County,Second Quarter,40.0,930.0,-5.9,644.0,-1.4,Manufacturing,48149.0
72,Fisher County,Second Quarter,2.0,,,,,Manufacturing,48151.0
73,Floyd County,Second Quarter,6.0,42.0,-10.6,712.0,7.1,Manufacturing,48153.0
74,Foard County,Second Quarter,1.0,,,,,Manufacturing,48155.0
75,Fort Bend County,Second Quarter,422.0,13174.0,0.9,1385.0,0.9,Manufacturing,48157.0
76,Franklin County,Second Quarter,4.0,,,,,Manufacturing,48159.0
77,Freestone County,Second Quarter,11.0,158.0,6.8,901.0,1.5,Manufacturing,48161.0
78,Frio County,Second Quarter,8.0,157.0,49.5,817.0,-10.4,Manufacturing,48163.0
79,Gaines County,Second Quarter,11.0,220.0,42.9,954.0,7.7,Manufacturing,48165.0
80,Galveston County,Second Quarter,195.0,6047.0,0.6,2283.0,18.9,Manufacturing,48167.0
81,Garza County,Second Quarter,1.0,,,,,Manufacturing,48169.0
82,Gillespie County,Second Quarter,69.0,1043.0,4.6,680.0,4.3,Manufacturing,48171.0
83,Glasscock County,Second Quarter,1.0,,,,,Manufacturing,48173.0
84,Goliad County,Second Quarter,3.0,,,,,Manufacturing,48175.0
85,Gonzales County,Second Quarter,15.0,1060.0,-1.5,923.0,3.8,Manufacturing,48177.0
86,Gray County,Second Quarter,24.0,1083.0,14.1,1489.0,1.8,Manufacturing,48179.0
87,Grayson County,Second Quarter,124.0,5587.0,-0.1,1104.0,5.3,Manufacturing,48181.0
88,Gregg County,Second Quarter,239.0,7384.0,1.2,1090.0,11.2,Manufacturing,48183.0
89,Grimes County,Second Quarter,32.0,1411.0,-2.6,1132.0,10.9,Manufacturing,48185.0
90,Guadalupe County,Second Quarter,132.0,7564.0,4.2,1105.0,6.7,Manufacturing,48187.0
91,Hale County,Second Quarter,23.0,687.0,3.6,707.0,-0.1,Manufacturing,48189.0
92,Hall County,Second Quarter,3.0,25.0,,566.0,,Manufacturing,48191.0
93,Hamilton County,Second Quarter,11.0,191.0,13.7,764.0,-9.8,Manufacturing,48193.0
94,Hansford County,Second Quarter,6.0,52.0,52.9,692.0,-29.0,Manufacturing,48195.0
95,Hardeman County,Second Quarter,4.0,,,,,Manufacturing,48197.0
96,Hardin County,Second Quarter,28.0,899.0,1.0,1153.0,9.8,Manufacturing,48199.0
97,Harris County,Second Quarter,4802.0,169661.0,-0.9,1558.0,1.3,Manufacturing,48201.0
98,Harrison County,Second Quarter,76.0,5586.0,-1.1,1165.0,8.0,Manufacturing,48203.0
99,Hartley County,Second Quarter,2.0,,,,,Manufacturing,48205.0
100,Haskell County,Second Quarter,3.0,21.0,-16.0,787.0,-4.6,Manufacturing,48207.0
101,Hays County,Second Quarter,173.0,4405.0,-2.7,1068.0,11.8,Manufacturing,48209.0
102,Hemphill County,Second Quarter,8.0,55.0,5.8,1288.0,9.1,Manufacturing,48211.0
103,Henderson County,Second Quarter,62.0,2249.0,1.3,834.0,25.0,Manufacturing,48213.0
104,Hidalgo County,Second Quarter,302.0,6607.0,7.4,774.0,0.7,Manufacturing,48215.0
105,Hill County,Second Quarter,39.0,986.0,12.6,779.0,-3.6,Manufacturing,48217.0
106,Hockley County,Second Quarter,17.0,235.0,8.3,927.0,10.5,Manufacturing,48219.0
107,Hood County,Second Quarter,48.0,657.0,3.5,915.0,4.2,Manufacturing,48221.0
108,Hopkins County,Second Quarter,39.0,1683.0,11.2,941.0,-2.3,Manufacturing,48223.0
109,Houston County,Second Quarter,24.0,674.0,-8.7,1311.0,14.3,Manufacturing,48225.0
110,Howard County,Second Quarter,29.0,877.0,-9.6,2278.0,11.9,Manufacturing,48227.0
111,Hudspeth County,Second Quarter,2.0,,,,,Manufacturing,48229.0
112,Hunt County,Second Quarter,80.0,7122.0,-2.8,1732.0,-14.6,Manufacturing,48231.0
113,Hutchinson County,Second Quarter,28.0,972.0,-3.0,1834.0,-4.4,Manufacturing,48233.0
114,Irion County,Second Quarter,1.0,,,,,Manufacturing,48235.0
115,Jack County,Second Quarter,6.0,47.0,-21.7,711.0,-32.4,Manufacturing,48237.0
116,Jackson County,Second Quarter,12.0,,,,,Manufacturing,48239.0
117,Jasper County,Second Quarter,24.0,1267.0,0.6,1623.0,15.8,Manufacturing,48241.0
118,Jeff Davis County,Second Quarter,2.0,,,,,Manufacturing,48243.0
119,Jefferson County,Second Quarter,259.0,16203.0,1.0,1888.0,-1.6,Manufacturing,48245.0
120,Jim Hogg County,Second Quarter,6.0,50.0,-3.8,670.0,-12.8,Manufacturing,48247.0
121,Jim Wells County,Second Quarter,19.0,382.0,1.1,1067.0,31.1,Manufacturing,48249.0
122,Johnson County,Second Quarter,171.0,6454.0,5.1,1109.0,2.6,Manufacturing,48251.0
123,Jones County,Second Quarter,12.0,250.0,0.0,710.0,1.4,Manufacturing,48253.0
124,Karnes County,Second Quarter,11.0,236.0,14.0,1172.0,-10.9,Manufacturing,48255.0
125,Kaufman County,Second Quarter,127.0,4406.0,8.7,934.0,1.6,Manufacturing,48257.0
126,Kendall County,Second Quarter,44.0,886.0,0.9,877.0,-1.8,Manufacturing,48259.0
127,Kerr County,Second Quarter,46.0,1015.0,2.3,1283.0,10.7,Manufacturing,48265.0
128,Kimble County,Second Quarter,4.0,,,,,Manufacturing,48267.0
129,Kinney County,Second Quarter,1.0,,,,,Manufacturing,48271.0
130,Kleberg County,Second Quarter,22.0,273.0,1.1,1064.0,14.2,Manufacturing,48273.0
131,Knox County,Second Quarter,2.0,,,,,Manufacturing,48275.0
132,Lamar County,Second Quarter,60.0,4934.0,7.3,1128.0,-2.5,Manufacturing,48277.0
133,Lamb County,Second Quarter,6.0,65.0,-5.8,665.0,0.8,Manufacturing,48279.0
134,Lampasas County,Second Quarter,22.0,607.0,2.9,710.0,-6.3,Manufacturing,48281.0
135,Lavaca County,Second Quarter,29.0,1154.0,13.1,840.0,8.5,Manufacturing,48285.0
136,Lee County,Second Quarter,18.0,429.0,-2.1,927.0,-1.5,Manufacturing,48287.0
137,Leon County,Second Quarter,18.0,705.0,12.1,1656.0,0.4,Manufacturing,48289.0
138,Liberty County,Second Quarter,48.0,1169.0,23.1,1273.0,19.2,Manufacturing,48291.0
139,Limestone County,Second Quarter,8.0,550.0,33.2,751.0,0.0,Manufacturing,48293.0
140,Lipscomb County,Second Quarter,3.0,,,,,Manufacturing,48295.0
141,Live Oak County,Second Quarter,6.0,347.0,,1137.0,,Manufacturing,48297.0
142,Llano County,Second Quarter,22.0,167.0,-1.2,827.0,11.0,Manufacturing,48299.0
143,Loving County,Second Quarter,1.0,,,,,Manufacturing,48301.0
144,Lubbock County,Second Quarter,246.0,4691.0,1.1,892.0,7.9,Manufacturing,48303.0
145,Lynn County,Second Quarter,3.0,36.0,28.6,1151.0,43.0,Manufacturing,48305.0
146,McCulloch County,Second Quarter,9.0,149.0,6.4,909.0,6.9,Manufacturing,48307.0
147,McLennan County,Second Quarter,263.0,16362.0,0.9,1151.0,-3.1,Manufacturing,48309.0
148,McMullen County,Second Quarter,1.0,,,,,Manufacturing,48311.0
149,Madison County,Second Quarter,12.0,223.0,53.8,868.0,6.1,Manufacturing,48313.0
150,Marion County,Second Quarter,8.0,306.0,0.3,957.0,-3.5,Manufacturing,48315.0
151,Martin County,Second Quarter,2.0,,,,,Manufacturing,48317.0
152,Mason County,Second Quarter,7.0,18.0,-55.0,715.0,4.2,Manufacturing,48319.0
153,Matagorda County,Second Quarter,22.0,438.0,-3.5,1709.0,-10.5,Manufacturing,48321.0
154,Maverick County,Second Quarter,19.0,579.0,-21.3,775.0,40.4,Manufacturing,48323.0
155,Medina County,Second Quarter,21.0,101.0,-17.9,607.0,63.2,Manufacturing,48325.0
156,Menard County,Second Quarter,1.0,,,,,Manufacturing,48327.0
157,Midland County,Second Quarter,144.0,3149.0,12.7,1209.0,2.2,Manufacturing,48329.0
158,Milam County,Second Quarter,17.0,204.0,-28.2,1377.0,-41.2,Manufacturing,48331.0
159,Mills County,Second Quarter,7.0,92.0,8.2,572.0,-3.1,Manufacturing,48333.0
160,Mitchell County,Second Quarter,3.0,,,,,Manufacturing,48335.0
161,Montague County,Second Quarter,19.0,402.0,2.6,874.0,17.6,Manufacturing,48337.0
162,Montgomery County,Second Quarter,488.0,10125.0,3.4,1337.0,7.0,Manufacturing,48339.0
163,Moore County,Second Quarter,17.0,,,,,Manufacturing,48341.0
164,Morris County,Second Quarter,16.0,1285.0,-6.7,1221.0,36.6,Manufacturing,48343.0
165,Motley County,Second Quarter,2.0,,,,,Manufacturing,48345.0
166,Nacogdoches County,Second Quarter,67.0,2859.0,0.4,799.0,10.5,Manufacturing,48347.0
167,Navarro County,Second Quarter,51.0,2854.0,-4.9,801.0,9.3,Manufacturing,48349.0
168,Newton County,Second Quarter,3.0,,,,,Manufacturing,48351.0
169,Nolan County,Second Quarter,8.0,823.0,1.4,1047.0,1.2,Manufacturing,48353.0
170,Nueces County,Second Quarter,225.0,7301.0,-3.4,1423.0,-0.1,Manufacturing,48355.0
171,Ochiltree County,Second Quarter,9.0,32.0,-22.0,914.0,-4.4,Manufacturing,48357.0
172,Oldham County,Second Quarter,2.0,,,,,Manufacturing,48359.0
173,Orange County,Second Quarter,78.0,4747.0,6.1,1765.0,6.0,Manufacturing,48361.0
174,Palo Pinto County,Second Quarter,47.0,1582.0,0.3,1174.0,-3.9,Manufacturing,48363.0
175,Panola County,Second Quarter,18.0,893.0,-2.2,785.0,5.5,Manufacturing,48365.0
176,Parker County,Second Quarter,148.0,2749.0,8.7,942.0,2.6,Manufacturing,48367.0
177,Parmer County,Second Quarter,9.0,,,,,Manufacturing,48369.0
178,Pecos County,Second Quarter,7.0,88.0,-57.7,1019.0,-21.1,Manufacturing,48371.0
179,Polk County,Second Quarter,25.0,1151.0,-0.2,980.0,-7.8,Manufacturing,48373.0
180,Potter County,Second Quarter,153.0,8566.0,4.7,872.0,5.4,Manufacturing,48375.0
181,Presidio County,Second Quarter,4.0,18.0,,510.0,,Manufacturing,48377.0
182,Rains County,Second Quarter,12.0,91.0,-1.1,771.0,12.7,Manufacturing,48379.0
183,Randall County,Second Quarter,66.0,1418.0,6.2,1052.0,1.3,Manufacturing,48381.0
184,Real County,Second Quarter,5.0,27.0,12.5,716.0,-3.9,Manufacturing,48385.0
185,Red River County,Second Quarter,15.0,514.0,12.0,649.0,1.2,Manufacturing,48387.0
186,Reeves County,Second Quarter,8.0,166.0,564.0,2093.0,304.1,Manufacturing,48389.0
187,Refugio County,Second Quarter,2.0,,,,,Manufacturing,48391.0
188,Robertson County,Second Quarter,12.0,110.0,-10.6,1117.0,11.0,Manufacturing,48395.0
189,Rockwall County,Second Quarter,79.0,1840.0,7.8,1060.0,11.2,Manufacturing,48397.0
190,Runnels County,Second Quarter,13.0,473.0,-7.4,733.0,7.6,Manufacturing,48399.0
191,Rusk County,Second Quarter,40.0,1507.0,-2.5,794.0,11.5,Manufacturing,48401.0
192,Sabine County,Second Quarter,6.0,347.0,3.6,1075.0,-11.4,Manufacturing,48403.0
193,San Augustine County,Second Quarter,3.0,,,,,Manufacturing,48405.0
194,San Jacinto County,Second Quarter,11.0,77.0,-31.3,943.0,7.0,Manufacturing,48407.0
195,San Patricio County,Second Quarter,41.0,802.0,-29.1,1634.0,-0.8,Manufacturing,48409.0
196,San Saba County,Second Quarter,11.0,50.0,25.0,391.0,0.3,Manufacturing,48411.0
197,Schleicher County,Second Quarter,2.0,,,,,Manufacturing,48413.0
198,Scurry County,Second Quarter,12.0,134.0,-13.5,1404.0,12.7,Manufacturing,48415.0
199,Shackelford County,Second Quarter,6.0,126.0,17.8,1041.0,36.3,Manufacturing,48417.0
200,Shelby County,Second Quarter,21.0,2195.0,3.7,700.0,-1.1,Manufacturing,48419.0
201,Sherman County,Second Quarter,2.0,,,,,Manufacturing,48421.0
202,Smith County,Second Quarter,220.0,5340.0,-18.7,1148.0,-2.4,Manufacturing,48423.0
203,Somervell County,Second Quarter,11.0,155.0,42.2,903.0,44.7,Manufacturing,48425.0
204,Starr County,Second Quarter,9.0,58.0,-14.7,401.0,9.0,Manufacturing,48427.0
205,Stephens County,Second Quarter,14.0,594.0,-3.9,635.0,4.3,Manufacturing,48429.0
206,Sutton County,Second Quarter,7.0,49.0,4.3,2040.0,-16.4,Manufacturing,48435.0
207,Swisher County,Second Quarter,8.0,99.0,7.6,1083.0,45.8,Manufacturing,48437.0
208,Tarrant County,Second Quarter,1765.0,82356.0,2.4,1348.0,-1.7,Manufacturing,48439.0
209,Taylor County,Second Quarter,107.0,2496.0,-0.8,841.0,2.8,Manufacturing,48441.0
210,Terry County,Second Quarter,11.0,207.0,-5.9,693.0,-2.4,Manufacturing,48445.0
211,Throckmorton County,Second Quarter,1.0,,,,,Manufacturing,48447.0
212,Titus County,Second Quarter,37.0,5719.0,4.1,735.0,4.0,Manufacturing,48449.0
213,Tom Green County,Second Quarter,100.0,3192.0,-1.3,1144.0,4.6,Manufacturing,48451.0
214,Travis County,Second Quarter,1042.0,38768.0,3.2,1942.0,8.3,Manufacturing,48453.0
215,Trinity County,Second Quarter,6.0,183.0,,1319.0,,Manufacturing,48455.0
216,Tyler County,Second Quarter,12.0,172.0,6.2,842.0,-1.5,Manufacturing,48457.0
217,Upshur County,Second Quarter,24.0,334.0,-13.9,850.0,12.7,Manufacturing,48459.0
218,Uvalde County,Second Quarter,25.0,429.0,-8.7,633.0,4.1,Manufacturing,48463.0
219,Val Verde County,Second Quarter,35.0,1891.0,-0.7,650.0,3.8,Manufacturing,48465.0
220,Van Zandt County,Second Quarter,47.0,884.0,-0.1,977.0,0.4,Manufacturing,48467.0
221,Victoria County,Second Quarter,92.0,1988.0,-1.2,1478.0,4.6,Manufacturing,48469.0
222,Walker County,Second Quarter,47.0,1081.0,6.1,1006.0,-0.4,Manufacturing,48471.0
223,Waller County,Second Quarter,88.0,3644.0,-1.7,1086.0,3.1,Manufacturing,48473.0
224,Ward County,Second Quarter,9.0,145.0,0.7,1076.0,6.7,Manufacturing,48475.0
225,Washington County,Second Quarter,60.0,2386.0,1.9,852.0,2.5,Manufacturing,48477.0
226,Webb County,Second Quarter,77.0,661.0,-6.4,670.0,2.6,Manufacturing,48479.0
227,Wharton County,Second Quarter,43.0,1548.0,-1.0,824.0,4.3,Manufacturing,48481.0
228,Wheeler County,Second Quarter,3.0,10.0,-28.6,932.0,-10.8,Manufacturing,48483.0
229,Wichita County,Second Quarter,130.0,4699.0,4.6,1087.0,-1.2,Manufacturing,48485.0
230,Wilbarger County,Second Quarter,9.0,817.0,-8.6,908.0,-2.9,Manufacturing,48487.0
231,Willacy County,Second Quarter,5.0,30.0,11.1,613.0,-14.6,Manufacturing,48489.0
232,Williamson County,Second Quarter,377.0,12444.0,2.3,2047.0,11.8,Manufacturing,48491.0
233,Wilson County,Second Quarter,34.0,497.0,35.1,1229.0,25.0,Manufacturing,48493.0
234,Winkler County,Second Quarter,2.0,,,,,Manufacturing,48495.0
235,Wise County,Second Quarter,86.0,1854.0,-1.9,1028.0,3.8,Manufacturing,48497.0
236,Wood County,Second Quarter,47.0,1276.0,-0.2,868.0,5.6,Manufacturing,48499.0
237,Yoakum County,Second Quarter,6.0,60.0,76.5,1319.0,-28.4,Manufacturing,48501.0
238,Young County,Second Quarter,26.0,1208.0,2.0,1241.0,10.6,Manufacturing,48503.0
239,Zapata County,Second Quarter,6.0,32.0,3.2,1885.0,-0.3,Manufacturing,48505.0
240,Zavala County,Second Quarter,4.0,,,,,Manufacturing,48507.0
241, ,,,,,,,,
0,Anderson County,Second Quarter,108.0,614.0,-11.8,869.0,26.1,Construction,48001.0
1,Andrews County,Second Quarter,37.0,794.0,16.1,1429.0,11.0,Construction,48003.0
2,Angelina County,Second Quarter,143.0,1443.0,2.9,763.0,-4.5,Construction,48005.0
3,Aransas County,Second Quarter,62.0,364.0,7.1,936.0,1.5,Construction,48007.0
4,Archer County,Second Quarter,40.0,132.0,7.3,676.0,12.7,Construction,48009.0
5,Armstrong County,Second Quarter,10.0,55.0,44.7,868.0,-9.4,Construction,48011.0
6,Atascosa County,Second Quarter,73.0,500.0,-14.7,823.0,-6.5,Construction,48013.0
7,Austin County,Second Quarter,112.0,926.0,7.8,1008.0,9.4,Construction,48015.0
8,Bailey County,Second Quarter,11.0,50.0,-7.4,732.0,34.8,Construction,48017.0
9,Bandera County,Second Quarter,70.0,333.0,21.5,783.0,12.0,Construction,48019.0
10,Bastrop County,Second Quarter,168.0,1163.0,2.5,922.0,19.7,Construction,48021.0
11,Baylor County,Second Quarter,13.0,,,,,Construction,48023.0
12,Bee County,Second Quarter,27.0,138.0,11.3,727.0,8.0,Construction,48025.0
13,Bell County,Second Quarter,450.0,5202.0,0.6,1111.0,4.7,Construction,48027.0
14,Bexar County,Second Quarter,2708.0,39035.0,1.1,1083.0,5.9,Construction,48029.0
15,Blanco County,Second Quarter,50.0,593.0,45.3,1233.0,26.1,Construction,48031.0
16,Borden County,Second Quarter,1.0,,,,,Construction,48033.0
17,Bosque County,Second Quarter,32.0,220.0,-13.7,993.0,12.2,Construction,48035.0
18,Bowie County,Second Quarter,173.0,1632.0,6.8,761.0,6.1,Construction,48037.0
19,Brazoria County,Second Quarter,502.0,12579.0,-18.0,1429.0,3.9,Construction,48039.0
20,Brazos County,Second Quarter,454.0,4989.0,-2.6,854.0,8.0,Construction,48041.0
21,Brewster County,Second Quarter,31.0,165.0,13.0,777.0,15.8,Construction,48043.0
22,Briscoe County,Second Quarter,6.0,,,,,Construction,48045.0
23,Brooks County,Second Quarter,7.0,67.0,-1.5,851.0,13.6,Construction,48047.0
24,Brown County,Second Quarter,71.0,597.0,11.0,817.0,7.9,Construction,48049.0
25,Burleson County,Second Quarter,35.0,563.0,136.6,1195.0,17.9,Construction,48051.0
26,Burnet County,Second Quarter,206.0,1248.0,-10.0,852.0,6.4,Construction,48053.0
27,Caldwell County,Second Quarter,74.0,544.0,40.2,932.0,14.4,Construction,48055.0
28,Calhoun County,Second Quarter,59.0,2169.0,-8.6,1141.0,-13.8,Construction,48057.0
29,Callahan County,Second Quarter,28.0,170.0,18.9,1076.0,15.0,Construction,48059.0
30,Cameron County,Second Quarter,348.0,2946.0,1.6,819.0,2.5,Construction,48061.0
31,Camp County,Second Quarter,36.0,280.0,21.7,783.0,7.6,Construction,48063.0
32,Carson County,Second Quarter,17.0,234.0,27.9,1262.0,4.3,Construction,48065.0
33,Cass County,Second Quarter,39.0,346.0,13.8,1225.0,2.2,Construction,48067.0
34,Castro County,Second Quarter,6.0,21.0,-4.5,611.0,-11.8,Construction,48069.0
35,Chambers County,Second Quarter,52.0,2129.0,33.0,1336.0,5.5,Construction,48071.0
36,Cherokee County,Second Quarter,60.0,485.0,-28.7,717.0,-4.3,Construction,48073.0
37,Childress County,Second Quarter,16.0,60.0,-39.4,802.0,-20.8,Construction,48075.0
38,Clay County,Second Quarter,12.0,24.0,71.4,704.0,-8.3,Construction,48077.0
39,Cochran County,Second Quarter,2.0,,,,,Construction,48079.0
40,Coke County,Second Quarter,10.0,40.0,-4.8,708.0,47.2,Construction,48081.0
41,Coleman County,Second Quarter,20.0,109.0,3.8,696.0,16.6,Construction,48083.0
42,Collin County,Second Quarter,1478.0,17562.0,6.1,1339.0,3.7,Construction,48085.0
43,Collingsworth County,Second Quarter,3.0,,,,,Construction,48087.0
44,Colorado County,Second Quarter,59.0,600.0,4.7,1023.0,-4.7,Construction,48089.0
45,Comal County,Second Quarter,453.0,5862.0,13.2,1028.0,0.5,Construction,48091.0
46,Comanche County,Second Quarter,28.0,101.0,-5.6,708.0,9.6,Construction,48093.0
47,Concho County,Second Quarter,6.0,,,,,Construction,48095.0
48,Cooke County,Second Quarter,83.0,583.0,14.5,913.0,18.0,Construction,48097.0
49,Coryell County,Second Quarter,110.0,838.0,-11.4,791.0,4.6,Construction,48099.0
50,Cottle County,Second Quarter,3.0,,,,,Construction,48101.0
51,Crane County,Second Quarter,2.0,,,,,Construction,48103.0
52,Crockett County,Second Quarter,14.0,,,,,Construction,48105.0
53,Crosby County,Second Quarter,10.0,,,,,Construction,48107.0
54,Culberson County,Second Quarter,6.0,,,,,Construction,48109.0
